,model,dataset,n_classes_per_task,domain_inc,pretrained,task_idx,perf_metric,sim_metric,corr_value
15525,dino_vitb16,cifar-100,20,False,True,2.0,all_fgts,trace_overlap,0.6436568721350934
15526,dino_vitb16,cifar-100,20,False,True,2.0,all_fgts,max_logit_ratio,-0.6982138899430903
15528,dino_vitb16,cifar-100,20,False,True,2.0,all_fgts,max_prob_ratio,-0.34736539620009055
15529,dino_vitb16,cifar-100,20,False,True,2.0,all_fgts,kl_div,-0.5182498582345432
15540,dino_vitb16,cifar-100,20,False,True,3.0,all_cl_accs,prototypes_sim,0.5382262744078574
15541,dino_vitb16,cifar-100,20,False,True,3.0,all_cl_accs,entropy_ratio,-0.9770812090232769
15542,dino_vitb16,cifar-100,20,False,True,3.0,all_cl_accs,wass_dist,-0.8793502646563223
15543,dino_vitb16,cifar-100,20,False,True,3.0,all_cl_accs,subspace_overlap,0.4875811535083283
15545,dino_vitb16,cifar-100,20,False,True,3.0,all_cl_accs,trace_overlap,0.909894563306084
15546,dino_vitb16,cifar-100,20,False,True,3.0,all_cl_accs,max_logit_ratio,0.8593100947641104
15548,dino_vitb16,cifar-100,20,False,True,3.0,all_cl_accs,max_prob_ratio,0.8832570111339008
15549,dino_vitb16,cifar-100,20,False,True,3.0,all_cl_accs,kl_div,0.9260196592350665
15550,dino_vitb16,cifar-100,20,False,True,3.0,all_fgts,prototypes_sim,-0.8789233770686808
15551,dino_vitb16,cifar-100,20,False,True,3.0,all_fgts,entropy_ratio,0.958026002972076
15552,dino_vitb16,cifar-100,20,False,True,3.0,all_fgts,wass_dist,0.9999597808429002
15553,dino_vitb16,cifar-100,20,False,True,3.0,all_fgts,subspace_overlap,-0.8492621649911263
15555,dino_vitb16,cifar-100,20,False,True,3.0,all_fgts,trace_overlap,-0.9969981757533883
15556,dino_vitb16,cifar-100,20,False,True,3.0,all_fgts,max_logit_ratio,-0.9995005092122509
15558,dino_vitb16,cifar-100,20,False,True,3.0,all_fgts,max_prob_ratio,-0.9998514568558239
15559,dino_vitb16,cifar-100,20,False,True,3.0,all_fgts,kl_div,-0.9930224211186589
15570,dino_vitb16,cifar-100,20,False,True,4.0,all_cl_accs,prototypes_sim,-0.5359422312836248
15571,dino_vitb16,cifar-100,20,False,True,4.0,all_cl_accs,entropy_ratio,-0.6162468114821434
15572,dino_vitb16,cifar-100,20,False,True,4.0,all_cl_accs,wass_dist,-0.9580144466606321
15573,dino_vitb16,cifar-100,20,False,True,4.0,all_cl_accs,subspace_overlap,0.49911151294844486
15575,dino_vitb16,cifar-100,20,False,True,4.0,all_cl_accs,trace_overlap,0.562026286500304
15576,dino_vitb16,cifar-100,20,False,True,4.0,all_cl_accs,max_logit_ratio,0.9889082907021668
15578,dino_vitb16,cifar-100,20,False,True,4.0,all_cl_accs,max_prob_ratio,0.9947822451305699
15579,dino_vitb16,cifar-100,20,False,True,4.0,all_cl_accs,kl_div,0.9888995646389989
15580,dino_vitb16,cifar-100,20,False,True,4.0,all_fgts,prototypes_sim,-0.08357704152985616
15581,dino_vitb16,cifar-100,20,False,True,4.0,all_fgts,entropy_ratio,0.014669556263375672
15582,dino_vitb16,cifar-100,20,False,True,4.0,all_fgts,wass_dist,0.5897078247678225
15583,dino_vitb16,cifar-100,20,False,True,4.0,all_fgts,subspace_overlap,-0.9214790348151607
15585,dino_vitb16,cifar-100,20,False,True,4.0,all_fgts,trace_overlap,-0.9477577382496941
15586,dino_vitb16,cifar-100,20,False,True,4.0,all_fgts,max_logit_ratio,-0.877477523272617
15588,dino_vitb16,cifar-100,20,False,True,4.0,all_fgts,max_prob_ratio,-0.8540371242828745
15589,dino_vitb16,cifar-100,20,False,True,4.0,all_fgts,kl_div,-0.6978279500823694
15720,dino_vitb16,cifar-100,20,True,True,1.0,all_cl_accs,prototypes_sim,-0.21911320081970226
15721,dino_vitb16,cifar-100,20,True,True,1.0,all_cl_accs,entropy_ratio,0.9972228228862375
15722,dino_vitb16,cifar-100,20,True,True,1.0,all_cl_accs,wass_dist,0.9628945028275401
15723,dino_vitb16,cifar-100,20,True,True,1.0,all_cl_accs,subspace_overlap,-0.2876574700580768
15725,dino_vitb16,cifar-100,20,True,True,1.0,all_cl_accs,trace_overlap,-0.6597764597379555
15726,dino_vitb16,cifar-100,20,True,True,1.0,all_cl_accs,max_logit_ratio,-0.19537460970451284
15728,dino_vitb16,cifar-100,20,True,True,1.0,all_cl_accs,max_prob_ratio,0.5686187024108761
15729,dino_vitb16,cifar-100,20,True,True,1.0,all_cl_accs,kl_div,0.5277254535603373
15730,dino_vitb16,cifar-100,20,True,True,1.0,all_fgts,prototypes_sim,0.3643164367068932
15731,dino_vitb16,cifar-100,20,True,True,1.0,all_fgts,entropy_ratio,-0.9744498174620869
15732,dino_vitb16,cifar-100,20,True,True,1.0,all_fgts,wass_dist,-0.9926554124069651
15733,dino_vitb16,cifar-100,20,True,True,1.0,all_fgts,subspace_overlap,0.13933202521896385
15735,dino_vitb16,cifar-100,20,True,True,1.0,all_fgts,trace_overlap,0.7659479006111514
15736,dino_vitb16,cifar-100,20,True,True,1.0,all_fgts,max_logit_ratio,0.04463137802144559
15738,dino_vitb16,cifar-100,20,True,True,1.0,all_fgts,max_prob_ratio,-0.6866121830892349
15739,dino_vitb16,cifar-100,20,True,True,1.0,all_fgts,kl_div,-0.6502502202825111
15740,dino_vitb16,cifar-100,20,True,True,1.0,all_transfers,prototypes_sim,0.9615230189647659
15741,dino_vitb16,cifar-100,20,True,True,1.0,all_transfers,entropy_ratio,-0.4120144057620102
15742,dino_vitb16,cifar-100,20,True,True,1.0,all_transfers,wass_dist,-0.6979098900748453
15743,dino_vitb16,cifar-100,20,True,True,1.0,all_transfers,subspace_overlap,-0.7031427469659258
15745,dino_vitb16,cifar-100,20,True,True,1.0,all_transfers,trace_overlap,0.9756101348829646
15746,dino_vitb16,cifar-100,20,True,True,1.0,all_transfers,max_logit_ratio,-0.7675104187014684
15748,dino_vitb16,cifar-100,20,True,True,1.0,all_transfers,max_prob_ratio,-0.9944276900566014
15749,dino_vitb16,cifar-100,20,True,True,1.0,all_transfers,kl_div,-0.9983923043800862
15750,dino_vitb16,cifar-100,20,True,True,2.0,all_cl_accs,prototypes_sim,0.07575876566924516
15751,dino_vitb16,cifar-100,20,True,True,2.0,all_cl_accs,entropy_ratio,-0.5305950284701884
15752,dino_vitb16,cifar-100,20,True,True,2.0,all_cl_accs,wass_dist,0.9200218239095936
15753,dino_vitb16,cifar-100,20,True,True,2.0,all_cl_accs,subspace_overlap,0.07855236928419795
15755,dino_vitb16,cifar-100,20,True,True,2.0,all_cl_accs,trace_overlap,0.9982978694560477
15756,dino_vitb16,cifar-100,20,True,True,2.0,all_cl_accs,max_logit_ratio,0.9105956924432013
15758,dino_vitb16,cifar-100,20,True,True,2.0,all_cl_accs,max_prob_ratio,0.6881888309231518
15759,dino_vitb16,cifar-100,20,True,True,2.0,all_cl_accs,kl_div,-0.790945950389609
15760,dino_vitb16,cifar-100,20,True,True,2.0,all_fgts,prototypes_sim,0.2242924708201289
15761,dino_vitb16,cifar-100,20,True,True,2.0,all_fgts,entropy_ratio,0.7587231680757452
15762,dino_vitb16,cifar-100,20,True,True,2.0,all_fgts,wass_dist,-0.994942902692709
15763,dino_vitb16,cifar-100,20,True,True,2.0,all_fgts,subspace_overlap,-0.3715534991557815
15765,dino_vitb16,cifar-100,20,True,True,2.0,all_fgts,trace_overlap,-0.9704532652650398
15766,dino_vitb16,cifar-100,20,True,True,2.0,all_fgts,max_logit_ratio,-0.9923187705408772
15768,dino_vitb16,cifar-100,20,True,True,2.0,all_fgts,max_prob_ratio,-0.8728625220367794
15769,dino_vitb16,cifar-100,20,True,True,2.0,all_fgts,kl_div,0.5731174627835651
15770,dino_vitb16,cifar-100,20,True,True,2.0,all_transfers,prototypes_sim,0.91494028373891
15771,dino_vitb16,cifar-100,20,True,True,2.0,all_transfers,entropy_ratio,0.9759634336169305
15772,dino_vitb16,cifar-100,20,True,True,2.0,all_transfers,wass_dist,-0.6759589042218793
15773,dino_vitb16,cifar-100,20,True,True,2.0,all_transfers,subspace_overlap,-0.9661397442304228
15775,dino_vitb16,cifar-100,20,True,True,2.0,all_transfers,trace_overlap,-0.38753792126421205
15776,dino_vitb16,cifar-100,20,True,True,2.0,all_transfers,max_logit_ratio,-0.6930260839233608
15778,dino_vitb16,cifar-100,20,True,True,2.0,all_transfers,max_prob_ratio,-0.9133396292030876
15779,dino_vitb16,cifar-100,20,True,True,2.0,all_transfers,kl_div,-0.31346327964934867
15780,dino_vitb16,cifar-100,20,True,True,3.0,all_cl_accs,prototypes_sim,-0.9808325886738354
15781,dino_vitb16,cifar-100,20,True,True,3.0,all_cl_accs,entropy_ratio,-0.5654510011543423
15782,dino_vitb16,cifar-100,20,True,True,3.0,all_cl_accs,wass_dist,-0.805933789855409
15783,dino_vitb16,cifar-100,20,True,True,3.0,all_cl_accs,subspace_overlap,0.3237224515332951
15785,dino_vitb16,cifar-100,20,True,True,3.0,all_cl_accs,trace_overlap,0.9714613583341453
15786,dino_vitb16,cifar-100,20,True,True,3.0,all_cl_accs,max_logit_ratio,0.8856146384578726
15788,dino_vitb16,cifar-100,20,True,True,3.0,all_cl_accs,max_prob_ratio,0.8955705800225892
15789,dino_vitb16,cifar-100,20,True,True,3.0,all_cl_accs,kl_div,-0.6957918124070783
15790,dino_vitb16,cifar-100,20,True,True,3.0,all_fgts,prototypes_sim,0.8724610639491279
15791,dino_vitb16,cifar-100,20,True,True,3.0,all_fgts,entropy_ratio,0.9655808048627732
15792,dino_vitb16,cifar-100,20,True,True,3.0,all_fgts,wass_dist,0.9973263162873262
15793,dino_vitb16,cifar-100,20,True,True,3.0,all_fgts,subspace_overlap,0.36815703600895233
15795,dino_vitb16,cifar-100,20,True,True,3.0,all_fgts,trace_overlap,-0.5847961471626968
15796,dino_vitb16,cifar-100,20,True,True,3.0,all_fgts,max_logit_ratio,-0.9750818386821626
15798,dino_vitb16,cifar-100,20,True,True,3.0,all_fgts,max_prob_ratio,-0.9699909178382794
15799,dino_vitb16,cifar-100,20,True,True,3.0,all_fgts,kl_div,0.995529948833971
15800,dino_vitb16,cifar-100,20,True,True,3.0,all_transfers,prototypes_sim,-0.12336846304701908
15801,dino_vitb16,cifar-100,20,True,True,3.0,all_transfers,entropy_ratio,0.6052070227463116
15802,dino_vitb16,cifar-100,20,True,True,3.0,all_transfers,wass_dist,0.3086322526233314
15803,dino_vitb16,cifar-100,20,True,True,3.0,all_transfers,subspace_overlap,0.9999512850961896
15805,dino_vitb16,cifar-100,20,True,True,3.0,all_transfers,trace_overlap,0.5305682777232885
15806,dino_vitb16,cifar-100,20,True,True,3.0,all_transfers,max_logit_ratio,-0.1624667097633841
15808,dino_vitb16,cifar-100,20,True,True,3.0,all_transfers,max_prob_ratio,-0.14082421375099194
15809,dino_vitb16,cifar-100,20,True,True,3.0,all_transfers,kl_div,0.463095073592352
15810,dino_vitb16,cifar-100,20,True,True,4.0,all_cl_accs,prototypes_sim,-0.37848346729380605
15811,dino_vitb16,cifar-100,20,True,True,4.0,all_cl_accs,entropy_ratio,-0.4250902277976044
15812,dino_vitb16,cifar-100,20,True,True,4.0,all_cl_accs,wass_dist,0.6735417719937965
15813,dino_vitb16,cifar-100,20,True,True,4.0,all_cl_accs,subspace_overlap,-0.3048815952013092
15815,dino_vitb16,cifar-100,20,True,True,4.0,all_cl_accs,trace_overlap,-0.8923146567037848
15816,dino_vitb16,cifar-100,20,True,True,4.0,all_cl_accs,max_logit_ratio,0.3038682592714178
15818,dino_vitb16,cifar-100,20,True,True,4.0,all_cl_accs,max_prob_ratio,0.9923618374659656
15819,dino_vitb16,cifar-100,20,True,True,4.0,all_cl_accs,kl_div,0.35066706387429486
15820,dino_vitb16,cifar-100,20,True,True,4.0,all_fgts,prototypes_sim,0.7778900840518013
15821,dino_vitb16,cifar-100,20,True,True,4.0,all_fgts,entropy_ratio,0.744908023144981
15822,dino_vitb16,cifar-100,20,True,True,4.0,all_fgts,wass_dist,0.9014657948067245
15823,dino_vitb16,cifar-100,20,True,True,4.0,all_fgts,subspace_overlap,-0.9998293178259624
15825,dino_vitb16,cifar-100,20,True,True,4.0,all_fgts,trace_overlap,0.17608856010282548
15826,dino_vitb16,cifar-100,20,True,True,4.0,all_fgts,max_logit_ratio,-0.8252858758443061
15828,dino_vitb16,cifar-100,20,True,True,4.0,all_fgts,max_prob_ratio,0.1668771516330268
15829,dino_vitb16,cifar-100,20,True,True,4.0,all_fgts,kl_div,0.9977599860584567
15830,dino_vitb16,cifar-100,20,True,True,4.0,all_transfers,prototypes_sim,-0.25657436366006325
15831,dino_vitb16,cifar-100,20,True,True,4.0,all_transfers,entropy_ratio,-0.30542095886725934
15832,dino_vitb16,cifar-100,20,True,True,4.0,all_transfers,wass_dist,0.7628251697118735
15833,dino_vitb16,cifar-100,20,True,True,4.0,all_transfers,subspace_overlap,-0.424577502324039
15835,dino_vitb16,cifar-100,20,True,True,4.0,all_transfers,trace_overlap,-0.8270087490833676
15836,dino_vitb16,cifar-100,20,True,True,4.0,all_transfers,max_logit_ratio,0.17909766127115348
15838,dino_vitb16,cifar-100,20,True,True,4.0,all_transfers,max_prob_ratio,0.9683265189414976
15839,dino_vitb16,cifar-100,20,True,True,4.0,all_transfers,kl_div,0.4679453040113273
15960,dino_vitb16,cifar-100,10,False,True,1.0,all_cl_accs,prototypes_sim,0.956488205633311
15961,dino_vitb16,cifar-100,10,False,True,1.0,all_cl_accs,entropy_ratio,-0.5283547028037184
15962,dino_vitb16,cifar-100,10,False,True,1.0,all_cl_accs,wass_dist,0.9789638485163931
15963,dino_vitb16,cifar-100,10,False,True,1.0,all_cl_accs,subspace_overlap,0.6949785024104852
15965,dino_vitb16,cifar-100,10,False,True,1.0,all_cl_accs,trace_overlap,0.8038470815656954
15966,dino_vitb16,cifar-100,10,False,True,1.0,all_cl_accs,max_logit_ratio,0.96995291380414
15968,dino_vitb16,cifar-100,10,False,True,1.0,all_cl_accs,max_prob_ratio,0.9010846714273485
15969,dino_vitb16,cifar-100,10,False,True,1.0,all_cl_accs,kl_div,0.3477705361702703
15970,dino_vitb16,cifar-100,10,False,True,1.0,all_fgts,prototypes_sim,-0.18618243212936514
15971,dino_vitb16,cifar-100,10,False,True,1.0,all_fgts,entropy_ratio,0.9973141387039332
15972,dino_vitb16,cifar-100,10,False,True,1.0,all_fgts,wass_dist,-0.27431417873938924
15973,dino_vitb16,cifar-100,10,False,True,1.0,all_fgts,subspace_overlap,-0.9596512693553577
15975,dino_vitb16,cifar-100,10,False,True,1.0,all_fgts,trace_overlap,0.1531039964542597
15976,dino_vitb16,cifar-100,10,False,True,1.0,all_fgts,max_logit_ratio,-0.6662078091131185
15978,dino_vitb16,cifar-100,10,False,True,1.0,all_fgts,max_prob_ratio,-0.8027454633545874
15979,dino_vitb16,cifar-100,10,False,True,1.0,all_fgts,kl_div,-0.9917986249456436
15990,dino_vitb16,cifar-100,10,False,True,2.0,all_cl_accs,prototypes_sim,0.14126305671425127
15991,dino_vitb16,cifar-100,10,False,True,2.0,all_cl_accs,entropy_ratio,0.7760460809444746
15992,dino_vitb16,cifar-100,10,False,True,2.0,all_cl_accs,wass_dist,0.8360720288436346
15993,dino_vitb16,cifar-100,10,False,True,2.0,all_cl_accs,subspace_overlap,-0.46022126572130184
15995,dino_vitb16,cifar-100,10,False,True,2.0,all_cl_accs,trace_overlap,0.40042277964752093
15996,dino_vitb16,cifar-100,10,False,True,2.0,all_cl_accs,max_logit_ratio,-0.18705475127109358
15998,dino_vitb16,cifar-100,10,False,True,2.0,all_cl_accs,max_prob_ratio,-0.7229861599095144
15999,dino_vitb16,cifar-100,10,False,True,2.0,all_cl_accs,kl_div,-0.5048933890806807
16000,dino_vitb16,cifar-100,10,False,True,2.0,all_fgts,prototypes_sim,-0.997218375901039
16001,dino_vitb16,cifar-100,10,False,True,2.0,all_fgts,entropy_ratio,0.44939020700079774
16002,dino_vitb16,cifar-100,10,False,True,2.0,all_fgts,wass_dist,0.3563614344371469
16003,dino_vitb16,cifar-100,10,False,True,2.0,all_fgts,subspace_overlap,0.9658990624963825
16005,dino_vitb16,cifar-100,10,False,True,2.0,all_fgts,trace_overlap,-0.9809241291636756
16006,dino_vitb16,cifar-100,10,False,True,2.0,all_fgts,max_logit_ratio,0.9996030118460382
16008,dino_vitb16,cifar-100,10,False,True,2.0,all_fgts,max_prob_ratio,0.8299527613230393
16009,dino_vitb16,cifar-100,10,False,True,2.0,all_fgts,kl_div,0.9514397199911698
16020,dino_vitb16,cifar-100,10,False,True,3.0,all_cl_accs,prototypes_sim,-0.391165972948424
16021,dino_vitb16,cifar-100,10,False,True,3.0,all_cl_accs,entropy_ratio,-0.17903016454174542
16022,dino_vitb16,cifar-100,10,False,True,3.0,all_cl_accs,wass_dist,0.8899818188564965
16023,dino_vitb16,cifar-100,10,False,True,3.0,all_cl_accs,subspace_overlap,-0.9538432871597454
16025,dino_vitb16,cifar-100,10,False,True,3.0,all_cl_accs,trace_overlap,-0.35963517605304346
16026,dino_vitb16,cifar-100,10,False,True,3.0,all_cl_accs,max_logit_ratio,-0.89327478955772
16028,dino_vitb16,cifar-100,10,False,True,3.0,all_cl_accs,max_prob_ratio,-0.5331779270623213
16029,dino_vitb16,cifar-100,10,False,True,3.0,all_cl_accs,kl_div,-0.21147055728430134
16030,dino_vitb16,cifar-100,10,False,True,3.0,all_fgts,prototypes_sim,-0.5568069137403929
16031,dino_vitb16,cifar-100,10,False,True,3.0,all_fgts,entropy_ratio,-0.7259634579488783
16032,dino_vitb16,cifar-100,10,False,True,3.0,all_fgts,wass_dist,-0.10467829901325311
16033,dino_vitb16,cifar-100,10,False,True,3.0,all_fgts,subspace_overlap,0.2699578362493104
16035,dino_vitb16,cifar-100,10,False,True,3.0,all_fgts,trace_overlap,-0.5847387691386503
16036,dino_vitb16,cifar-100,10,False,True,3.0,all_fgts,max_logit_ratio,0.11190868517690017
16038,dino_vitb16,cifar-100,10,False,True,3.0,all_fgts,max_prob_ratio,-0.41694564531526795
16039,dino_vitb16,cifar-100,10,False,True,3.0,all_fgts,kl_div,-0.7028211458617226
16050,dino_vitb16,cifar-100,10,False,True,4.0,all_cl_accs,prototypes_sim,-0.7437652596467014
16051,dino_vitb16,cifar-100,10,False,True,4.0,all_cl_accs,entropy_ratio,-0.9928615853300231
16052,dino_vitb16,cifar-100,10,False,True,4.0,all_cl_accs,wass_dist,0.9996936148472979
16053,dino_vitb16,cifar-100,10,False,True,4.0,all_cl_accs,subspace_overlap,-0.8959985066719071
16055,dino_vitb16,cifar-100,10,False,True,4.0,all_cl_accs,trace_overlap,0.9660473194785684
16056,dino_vitb16,cifar-100,10,False,True,4.0,all_cl_accs,max_logit_ratio,0.7287049814736978
16058,dino_vitb16,cifar-100,10,False,True,4.0,all_cl_accs,max_prob_ratio,0.7583551369686999
16059,dino_vitb16,cifar-100,10,False,True,4.0,all_cl_accs,kl_div,-0.814732218023979
16060,dino_vitb16,cifar-100,10,False,True,4.0,all_fgts,prototypes_sim,0.883789004606341
16061,dino_vitb16,cifar-100,10,False,True,4.0,all_fgts,entropy_ratio,0.2301501364313435
16062,dino_vitb16,cifar-100,10,False,True,4.0,all_fgts,wass_dist,-0.3677084862294112
16063,dino_vitb16,cifar-100,10,False,True,4.0,all_fgts,subspace_overlap,-0.10812098854840135
16065,dino_vitb16,cifar-100,10,False,True,4.0,all_fgts,trace_overlap,-0.09033595606195528
16066,dino_vitb16,cifar-100,10,False,True,4.0,all_fgts,max_logit_ratio,0.39179196385811704
16068,dino_vitb16,cifar-100,10,False,True,4.0,all_fgts,max_prob_ratio,0.3506091855336371
16069,dino_vitb16,cifar-100,10,False,True,4.0,all_fgts,kl_div,0.825065403966594
16440,dino_vitb16,cifar-100,4,False,True,1.0,all_cl_accs,prototypes_sim,0.4041473136233631
16441,dino_vitb16,cifar-100,4,False,True,1.0,all_cl_accs,entropy_ratio,-0.9041692957903085
16442,dino_vitb16,cifar-100,4,False,True,1.0,all_cl_accs,wass_dist,0.798307515437114
16445,dino_vitb16,cifar-100,4,False,True,1.0,all_cl_accs,trace_overlap,-0.9983563919794531
16446,dino_vitb16,cifar-100,4,False,True,1.0,all_cl_accs,max_logit_ratio,0.4946698434998682
16448,dino_vitb16,cifar-100,4,False,True,1.0,all_cl_accs,max_prob_ratio,0.765719722394292
16449,dino_vitb16,cifar-100,4,False,True,1.0,all_cl_accs,kl_div,-0.33741921485885473
16450,dino_vitb16,cifar-100,4,False,True,1.0,all_fgts,prototypes_sim,-0.6098453029034532
16451,dino_vitb16,cifar-100,4,False,True,1.0,all_fgts,entropy_ratio,0.7768275407936949
16452,dino_vitb16,cifar-100,4,False,True,1.0,all_fgts,wass_dist,-0.6324102460480445
16455,dino_vitb16,cifar-100,4,False,True,1.0,all_fgts,trace_overlap,0.9833972465919107
16456,dino_vitb16,cifar-100,4,False,True,1.0,all_fgts,max_logit_ratio,-0.6869428759026319
16458,dino_vitb16,cifar-100,4,False,True,1.0,all_fgts,max_prob_ratio,-0.5910344528823576
16459,dino_vitb16,cifar-100,4,False,True,1.0,all_fgts,kl_div,0.10416572823444617
16470,dino_vitb16,cifar-100,4,False,True,2.0,all_cl_accs,prototypes_sim,-0.48251925365236414
16471,dino_vitb16,cifar-100,4,False,True,2.0,all_cl_accs,entropy_ratio,-0.7944494080701806
16472,dino_vitb16,cifar-100,4,False,True,2.0,all_cl_accs,wass_dist,-0.998626778112713
16473,dino_vitb16,cifar-100,4,False,True,2.0,all_cl_accs,subspace_overlap,-0.7559289460184406
16475,dino_vitb16,cifar-100,4,False,True,2.0,all_cl_accs,trace_overlap,-0.15094659369926058
16476,dino_vitb16,cifar-100,4,False,True,2.0,all_cl_accs,max_logit_ratio,0.8744819209778274
16478,dino_vitb16,cifar-100,4,False,True,2.0,all_cl_accs,max_prob_ratio,0.9619288964903865
16479,dino_vitb16,cifar-100,4,False,True,2.0,all_cl_accs,kl_div,0.6280394089070872
16480,dino_vitb16,cifar-100,4,False,True,2.0,all_fgts,prototypes_sim,0.020068750232318168
16481,dino_vitb16,cifar-100,4,False,True,2.0,all_fgts,entropy_ratio,-0.38434820100234535
16482,dino_vitb16,cifar-100,4,False,True,2.0,all_fgts,wass_dist,-0.8386418939327503
16483,dino_vitb16,cifar-100,4,False,True,2.0,all_fgts,subspace_overlap,-0.32732683535398854
16485,dino_vitb16,cifar-100,4,False,True,2.0,all_fgts,trace_overlap,-0.6249945443165358
16486,dino_vitb16,cifar-100,4,False,True,2.0,all_fgts,max_logit_ratio,0.9998526136171076
16488,dino_vitb16,cifar-100,4,False,True,2.0,all_fgts,max_prob_ratio,0.9697047769269171
16489,dino_vitb16,cifar-100,4,False,True,2.0,all_fgts,kl_div,0.9329888500128897
16500,dino_vitb16,cifar-100,4,False,True,3.0,all_cl_accs,prototypes_sim,-0.8608755234719616
16501,dino_vitb16,cifar-100,4,False,True,3.0,all_cl_accs,entropy_ratio,-0.7532639686512819
